Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita,Weighted_Degree,Betweenness,Production_Shocked,Ratio,Imports_Shocked,Exports_Shocked,Availability_After_Shock,Deficit_kg_per_capita,Percent_Drop
South America,2022,Maize (corn),182047601.21,NA,Americas,1034848565,0,0,175.91714127757427,0,0,182047601.21,0.9998248861842252,0,0,175.91714127757427,0,0
South America,2022,Maize (corn),182047601.21,NA,Northern America,380481775,0,0,478.4660216905264,0,0,182047601.21,0.9998248861842252,0,0,478.4660216905264,0,0
South America,2022,Maize (corn),182047601.21,NA,Central America,179821109,0,0,1012.3817065881848,0,0,182047601.21,0.9998248861842252,0,0,1012.3817065881848,0,0
South America,2022,Maize (corn),182047601.21,NA,Caribbean,44052902,0,0,4132.476929896696,0,0,182047601.21,0.9998248861842252,0,0,4132.476929896696,0,0
South America,2022,Maize (corn),182047601.21,NA,South America,430492778,0,0,422.8818937585057,0,0,182047601.21,0.9998248861842252,0,0,422.8818937585057,0,0
South America,2022,Maize (corn),182047601.21,NA,Asia,4747661033,0,0,38.344692248377704,0,0,182047601.21,0.9998248861842252,0,0,38.344692248377704,0,0
South America,2022,Maize (corn),182047601.21,NA,Central Asia,79341768,0,0,2294.4737154080053,0,0,182047601.21,0.9998248861842252,0,0,2294.4737154080053,0,0
South America,2022,Maize (corn),182047601.21,NA,Eastern Asia,1663264901,0,0,109.45195867510223,0,0,182047601.21,0.9998248861842252,0,0,109.45195867510223,0,0
South America,2022,Maize (corn),182047601.21,NA,Southern Asia,2022467287,0,0,90.01263080009461,0,0,182047601.21,0.9998248861842252,0,0,90.01263080009461,0,0
South America,2022,Maize (corn),182047601.21,NA,South-eastern Asia,684898412,0,0,265.8023409316943,0,0,182047601.21,0.9998248861842252,0,0,265.8023409316943,0,0
South America,2022,Maize (corn),182047601.21,NA,Western Asia,297688665,0,0,611.5368927802474,0,0,182047601.21,0.9998248861842252,0,0,611.5368927802474,0,0
South America,2022,Maize (corn),182047601.21,NA,Europe,746964086,0,0,243.71667208910495,0,0,182047601.21,0.9998248861842252,0,0,243.71667208910497,2.842170943040401e-14,1.166178299858484e-16
South America,2022,Maize (corn),182047601.21,NA,Eastern Europe,289050977,0,0,629.8114024710596,0,0,182047601.21,0.9998248861842252,0,0,629.8114024710596,0,0
South America,2022,Maize (corn),182047601.21,NA,Northern Europe,107439461,0,0,1694.420276456897,0,0,182047601.21,0.9998248861842252,0,0,1694.420276456897,0,0
South America,2022,Maize (corn),182047601.21,NA,Southern Europe,151975351,0,0,1197.8758398129971,0,0,182047601.21,0.9998248861842252,0,0,1197.8758398129971,0,0
South America,2022,Maize (corn),182047601.21,NA,Western Europe,198498297,0,0,917.1242472170932,0,0,182047601.21,0.9998248861842252,0,0,917.1242472170933,1.1368683772161603e-13,1.2396012652220843e-16
South America,2022,Maize (corn),182047601.21,NA,Oceania,45049350,0,0,4041.070541750325,0,0,182047601.21,0.9998248861842252,0,0,4041.070541750325,0,0
South America,2022,Maize (corn),182047601.21,NA,Australia and New Zealand,31332719,0,0,5810.143741754426,0,0,182047601.21,0.9998248861842252,0,0,5810.143741754426,0,0
South America,2022,Maize (corn),182047601.21,NA,Melanesia,12503827,0,0,14559.35060601846,0,0,182047601.21,0.9998248861842252,0,0,14559.35060601846,0,0
South America,2022,Maize (corn),182047601.21,NA,European Union (27),449113453,0,0,405.3488043921944,0,0,182047601.21,0.9998248861842252,0,0,405.34880439219444,5.684341886080802e-14,1.402333453185896e-16
South America,2022,Maize (corn),182047601.21,NA,Least Developed Countries (LDCs),1134811910,0,0,160.4209469479396,0,0,182047601.21,0.9998248861842252,0,0,160.4209469479396,0,0
South America,2022,Maize (corn),182047601.21,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,321.5656078420607,0,0,182047601.21,0.9998248861842252,0,0,321.5656078420607,0,0
South America,2022,Maize (corn),182047601.21,NA,Small Island Developing States (SIDS),72230332,0,0,2520.376082585361,0,0,182047601.21,0.9998248861842252,0,0,2520.3760825853606,-4.547473508864641e-13,-1.804283709992961e-16
South America,2022,Maize (corn),182047601.21,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,175.16676397314234,0,0,182047601.21,0.9998248861842252,0,0,175.16676397314234,0,0
South America,2022,Maize (corn),182047601.21,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,102.2435302312877,0,0,182047601.21,0.9998248861842252,0,0,102.2435302312877,0,0
South America,2022,Rice,24224049.04,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,4533791.697548194,0,0,24224049.04,0.9998248861842252,0,0,4533791.697548194,0,0
South America,2022,Rice,24224049.04,NA,Bolivia (Plurinational State of),12077154,0,0,2005.774625379456,0,0,24224049.04,0.9998248861842252,0,0,2005.7746253794562,2.2737367544323206e-13,1.1335953330260976e-16
South America,2022,Rice,24224049.04,NA,"China, Hong Kong SAR",7465915,0,0,3244.618916770416,0,0,24224049.04,0.9998248861842252,0,0,3244.618916770416,0,0
South America,2022,Rice,24224049.04,NA,"China, Macao SAR",704356,0,0,34391.76927576396,0,0,24224049.04,0.9998248861842252,0,0,34391.76927576396,0,0
South America,2022,Rice,24224049.04,NA,"China, mainland",1425179569,0,0,16.997190786980752,0,0,24224049.04,0.9998248861842252,0,0,16.997190786980752,0,0
South America,2022,Rice,24224049.04,NA,"China, Taiwan Province of",23420111,0,0,1034.326824497117,0,0,24224049.04,0.9998248861842252,0,0,1034.326824497117,0,0
South America,2022,Rice,24224049.04,NA,CÃ´te d'Ivoire,30395002,0,0,796.9747473614248,0,0,24224049.04,0.9998248861842252,0,0,796.9747473614248,0,0
South America,2022,Rice,24224049.04,NA,CuraÃ§ao,185345,0,0,130697.07324179231,0,0,24224049.04,0.9998248861842252,0,0,130697.07324179233,1.4551915228366852e-11,1.113407887982733e-16
South America,2022,Rice,24224049.04,NA,Democratic Republic of the Congo,102396968,0,0,236.569983595608,0,0,24224049.04,0.9998248861842252,0,0,236.56998359560802,2.842170943040401e-14,1.2014080991351799e-16
South America,2022,Rice,24224049.04,NA,Iran (Islamic Republic of),89524246,0,0,270.5864625768532,0,0,24224049.04,0.9998248861842252,0,0,270.5864625768532,0,0
South America,2022,Rice,24224049.04,NA,Micronesia (Federated States of),112114,0,0,216066.2275897747,0,0,24224049.04,0.9998248861842252,0,0,216066.2275897747,0,0
South America,2022,Rice,24224049.04,NA,Netherlands (Kingdom of the),17904421,0,0,1352.96466945231,0,0,24224049.04,0.9998248861842252,0,0,1352.96466945231,0,0
South America,2022,Rice,24224049.04,NA,RÃ©union,871540,0,0,27794.535006999104,0,0,24224049.04,0.9998248861842252,0,0,27794.535006999104,0,0
South America,2022,Rice,24224049.04,NA,Saint BarthÃ©lemy,10920,0,0,2218319.509157509,0,0,24224049.04,0.9998248861842252,0,0,2218319.509157509,0,0
South America,2022,Rice,24224049.04,NA,TÃ¼rkiye,87058473,0,0,278.2503322795473,0,0,24224049.04,0.9998248861842252,0,0,278.2503322795473,0,0
South America,2022,Rice,24224049.04,NA,United States Virgin Islands,86507,0,0,280024.14879720716,0,0,24224049.04,0.9998248861842252,0,0,280024.14879720716,0,0
South America,2022,Rice,24224049.04,NA,Venezuela (Bolivarian Republic of),28213017,0,0,858.6124993296534,0,0,24224049.04,0.9998248861842252,0,0,858.6124993296534,0,0
South America,2022,Rice,24224049.04,NA,Wallis and Futuna Islands,11478,0,0,2110476.480223035,0,0,24224049.04,0.9998248861842252,0,0,2110476.4802230354,4.656612873077393e-10,2.206427276832425e-16
South America,2022,Rice,24224049.04,NA,World,8021406686,0,0,3.019925305904132,0,0,24224049.04,0.9998248861842252,0,0,3.019925305904132,0,0
South America,2022,Rice,24224049.04,NA,Eastern Africa,475299909,0,0,50.96581880473283,0,0,24224049.04,0.9998248861842252,0,0,50.96581880473283,0,0
South America,2022,Rice,24224049.04,NA,Middle Africa,199713824,0,0,121.2938020755138,0,0,24224049.04,0.9998248861842252,0,0,121.29380207551381,1.4210854715202004e-14,1.1716060072347935e-16
South America,2022,Rice,24224049.04,NA,Northern Africa,264719925,0,0,91.5082196400592,0,0,24224049.04,0.9998248861842252,0,0,91.50821964005921,1.4210854715202004e-14,1.5529593703275344e-16
South America,2022,Rice,24224049.04,NA,Southern Africa,71212991,0,0,340.16334238790785,0,0,24224049.04,0.9998248861842252,0,0,340.16334238790785,0,0
South America,2022,Rice,24224049.04,NA,Western Africa,435937001,0,0,55.56777466567927,0,0,24224049.04,0.9998248861842252,0,0,55.56777466567927,0,0
South America,2022,Rice,24224049.04,NA,Americas,1034848565,0,0,23.408303262226585,0,0,24224049.04,0.9998248861842252,0,0,23.408303262226585,0,0
South America,2022,Rice,24224049.04,NA,Northern America,380481775,0,0,63.66677888842376,0,0,24224049.04,0.9998248861842252,0,0,63.666778888423764,7.105427357601002e-15,1.116033743446215e-16
South America,2022,Rice,24224049.04,NA,Central America,179821109,0,0,134.7119321792193,0,0,24224049.04,0.9998248861842252,0,0,134.7119321792193,0,0
South America,2022,Rice,24224049.04,NA,Caribbean,44052902,0,0,549.885431838293,0,0,24224049.04,0.9998248861842252,0,0,549.885431838293,0,0
South America,2022,Rice,24224049.04,NA,South America,430492778,0,0,56.270512022387514,0,0,24224049.04,0.9998248861842252,0,0,56.270512022387514,0,0
South America,2022,Rice,24224049.04,NA,Asia,4747661033,0,0,5.102312248415314,0,0,24224049.04,0.9998248861842252,0,0,5.102312248415314,0,0
South America,2022,Rice,24224049.04,NA,Central Asia,79341768,0,0,305.31269532587174,0,0,24224049.04,0.9998248861842252,0,0,305.31269532587174,0,0
South America,2022,Rice,24224049.04,NA,Eastern Asia,1663264901,0,0,14.564155730957737,0,0,24224049.04,0.9998248861842252,0,0,14.564155730957735,-1.7763568394002505e-15,-1.2196771802051018e-16
South America,2022,Rice,24224049.04,NA,Southern Asia,2022467287,0,0,11.977473848752542,0,0,24224049.04,0.9998248861842252,0,0,11.977473848752542,0,0
South America,2022,Rice,24224049.04,NA,South-eastern Asia,684898412,0,0,35.368820566049145,0,0,24224049.04,0.9998248861842252,0,0,35.368820566049145,0,0
South America,2022,Rice,24224049.04,NA,Western Asia,297688665,0,0,81.37377027774974,0,0,24224049.04,0.9998248861842252,0,0,81.37377027774974,0,0
South America,2022,Rice,24224049.04,NA,Europe,746964086,0,0,32.43000499491217,0,0,24224049.04,0.9998248861842252,0,0,32.43000499491217,0,0
South America,2022,Rice,24224049.04,NA,Eastern Europe,289050977,0,0,83.80545636419005,0,0,24224049.04,0.9998248861842252,0,0,83.80545636419005,0,0
South America,2022,Rice,24224049.04,NA,Northern Europe,107439461,0,0,225.4669635768184,0,0,24224049.04,0.9998248861842252,0,0,225.4669635768184,0,0
South America,2022,Rice,24224049.04,NA,Southern Europe,151975351,0,0,159.3945918243018,0,0,24224049.04,0.9998248861842252,0,0,159.3945918243018,0,0
South America,2022,Rice,24224049.04,NA,Western Europe,198498297,0,0,122.03655853027291,0,0,24224049.04,0.9998248861842252,0,0,122.03655853027293,1.4210854715202004e-14,1.1644752102442153e-16
South America,2022,Rice,24224049.04,NA,Oceania,45049350,0,0,537.7224985488137,0,0,24224049.04,0.9998248861842252,0,0,537.7224985488137,0,0
South America,2022,Rice,24224049.04,NA,Australia and New Zealand,31332719,0,0,773.1231062328169,0,0,24224049.04,0.9998248861842252,0,0,773.1231062328169,0,0
South America,2022,Rice,24224049.04,NA,Melanesia,12503827,0,0,1937.330790005332,0,0,24224049.04,0.9998248861842252,0,0,1937.330790005332,0,0
South America,2022,Rice,24224049.04,NA,European Union (27),449113453,0,0,53.937482563008416,0,0,24224049.04,0.9998248861842252,0,0,53.937482563008416,0,0
South America,2022,Rice,24224049.04,NA,Least Developed Countries (LDCs),1134811910,0,0,21.346311954022408,0,0,24224049.04,0.9998248861842252,0,0,21.346311954022408,0,0
South America,2022,Rice,24224049.04,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,42.78892444706158,0,0,24224049.04,0.9998248861842252,0,0,42.78892444706158,0,0
South America,2022,Rice,24224049.04,NA,Small Island Developing States (SIDS),72230332,0,0,335.37225109251887,0,0,24224049.04,0.9998248861842252,0,0,335.37225109251887,0,0
South America,2022,Rice,24224049.04,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,23.308454780289743,0,0,24224049.04,0.9998248861842252,0,0,23.308454780289743,0,0
South America,2022,Rice,24224049.04,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,13.60497075426109,0,0,24224049.04,0.9998248861842252,0,0,13.60497075426109,0,0
South America,2022,Wheat,36400540.37,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,6812753.204192401,0,0,36400540.37,0.9998248861842252,0,0,6812753.204192401,0,0
South America,2022,Wheat,36400540.37,NA,Bolivia (Plurinational State of),12077154,0,0,3013.9998521174775,0,0,36400540.37,0.9998248861842252,0,0,3013.9998521174775,0,0
South America,2022,Wheat,36400540.37,NA,"China, Hong Kong SAR",7465915,0,0,4875.563192187427,0,0,36400540.37,0.9998248861842252,0,0,4875.563192187427,0,0
South America,2022,Wheat,36400540.37,NA,"China, Macao SAR",704356,0,0,51679.17980396277,0,0,36400540.37,0.9998248861842252,0,0,51679.17980396277,0,0
South America,2022,Wheat,36400540.37,NA,"China, mainland",1425179569,0,0,25.541020347029686,0,0,36400540.37,0.9998248861842252,0,0,25.541020347029686,0,0
South America,2022,Wheat,36400540.37,NA,"China, Taiwan Province of",23420111,0,0,1554.2428628967643,0,0,36400540.37,0.9998248861842252,0,0,1554.2428628967643,0,0
South America,2022,Wheat,36400540.37,NA,CÃ´te d'Ivoire,30395002,0,0,1197.583088495931,0,0,36400540.37,0.9998248861842252,0,0,1197.583088495931,0,0
South America,2022,Wheat,36400540.37,NA,CuraÃ§ao,185345,0,0,196393.43046750655,0,0,36400540.37,0.9998248861842252,0,0,196393.43046750655,0,0
South America,2022,Wheat,36400540.37,NA,Democratic Republic of the Congo,102396968,0,0,355.48455272620964,0,0,36400540.37,0.9998248861842252,0,0,355.48455272620964,0,0
South America,2022,Wheat,36400540.37,NA,Iran (Islamic Republic of),89524246,0,0,406.59979833843,0,0,36400540.37,0.9998248861842252,0,0,406.59979833843,0,0
South America,2022,Wheat,36400540.37,NA,Micronesia (Federated States of),112114,0,0,324674.3526232228,0,0,36400540.37,0.9998248861842252,0,0,324674.3526232228,0,0
South America,2022,Wheat,36400540.37,NA,Netherlands (Kingdom of the),17904421,0,0,2033.0476126538804,0,0,36400540.37,0.9998248861842252,0,0,2033.0476126538804,0,0
South America,2022,Wheat,36400540.37,NA,RÃ©union,871540,0,0,41765.77135874429,0,0,36400540.37,0.9998248861842252,0,0,41765.77135874429,0,0
South America,2022,Wheat,36400540.37,NA,Saint BarthÃ©lemy,10920,0,0,3333382.817765568,0,0,36400540.37,0.9998248861842252,0,0,3333382.817765568,0,0
South America,2022,Wheat,36400540.37,NA,TÃ¼rkiye,87058473,0,0,418.1159985427266,0,0,36400540.37,0.9998248861842252,0,0,418.1159985427266,0,0
South America,2022,Wheat,36400540.37,NA,United States Virgin Islands,86507,0,0,420781.443929393,0,0,36400540.37,0.9998248861842252,0,0,420781.443929393,0,0
South America,2022,Wheat,36400540.37,NA,Venezuela (Bolivarian Republic of),28213017,0,0,1290.2037513393198,0,0,36400540.37,0.9998248861842252,0,0,1290.2037513393198,0,0
South America,2022,Wheat,36400540.37,NA,Wallis and Futuna Islands,11478,0,0,3171331.274612302,0,0,36400540.37,0.9998248861842252,0,0,3171331.274612302,0,0
South America,2022,Wheat,36400540.37,NA,World,8021406686,0,0,4.537924804826433,0,0,36400540.37,0.9998248861842252,0,0,4.537924804826433,0,0
South America,2022,Wheat,36400540.37,NA,Eastern Africa,475299909,0,0,76.58436216952863,0,0,36400540.37,0.9998248861842252,0,0,76.58436216952863,0,0
South America,2022,Wheat,36400540.37,NA,Middle Africa,199713824,0,0,182.26349904551424,0,0,36400540.37,0.9998248861842252,0,0,182.26349904551424,0,0
South America,2022,Wheat,36400540.37,NA,Northern Africa,264719925,0,0,137.50585782313138,0,0,36400540.37,0.9998248861842252,0,0,137.50585782313138,0,0
South America,2022,Wheat,36400540.37,NA,Southern Africa,71212991,0,0,511.150281133396,0,0,36400540.37,0.9998248861842252,0,0,511.150281133396,0,0
South America,2022,Wheat,36400540.37,NA,Western Africa,435937001,0,0,83.49954302227262,0,0,36400540.37,0.9998248861842252,0,0,83.49954302227262,0,0
South America,2022,Wheat,36400540.37,NA,Americas,1034848565,0,0,35.174750781047855,0,0,36400540.37,0.9998248861842252,0,0,35.174750781047855,0,0
South America,2022,Wheat,36400540.37,NA,Northern America,380481775,0,0,95.66960301843628,0,0,36400540.37,0.9998248861842252,0,0,95.66960301843629,1.4210854715202004e-14,1.4854096041836256e-16
South America,2022,Wheat,36400540.37,NA,Central America,179821109,0,0,202.42640350972368,0,0,36400540.37,0.9998248861842252,0,0,202.42640350972366,-2.842170943040401e-14,-1.4040514941539607e-16
South America,2022,Wheat,36400540.37,NA,Caribbean,44052902,0,0,826.2915430633832,0,0,36400540.37,0.9998248861842252,0,0,826.2915430633832,0,0
South America,2022,Wheat,36400540.37,NA,South America,430492778,0,0,84.55551923335634,0,0,36400540.37,0.9998248861842252,0,0,84.55551923335634,0,0
South America,2022,Wheat,36400540.37,NA,Asia,4747661033,0,0,7.6670470189399476,0,0,36400540.37,0.9998248861842252,0,0,7.6670470189399476,0,0
South America,2022,Wheat,36400540.37,NA,Central Asia,79341768,0,0,458.7815634509178,0,0,36400540.37,0.9998248861842252,0,0,458.7815634509178,0,0
South America,2022,Wheat,36400540.37,NA,Eastern Asia,1663264901,0,0,21.88499279225757,0,0,36400540.37,0.9998248861842252,0,0,21.88499279225757,0,0
South America,2022,Wheat,36400540.37,NA,Southern Asia,2022467287,0,0,17.998086102047296,0,0,36400540.37,0.9998248861842252,0,0,17.998086102047296,0,0
South America,2022,Wheat,36400540.37,NA,South-eastern Asia,684898412,0,0,53.14735693970334,0,0,36400540.37,0.9998248861842252,0,0,53.14735693970334,0,0
South America,2022,Wheat,36400540.37,NA,Western Asia,297688665,0,0,122.27721324223076,0,0,36400540.37,0.9998248861842252,0,0,122.27721324223077,1.4210854715202004e-14,1.1621833977398836e-16
South America,2022,Wheat,36400540.37,NA,Europe,746964086,0,0,48.73131259218265,0,0,36400540.37,0.9998248861842252,0,0,48.73131259218265,0,0
South America,2022,Wheat,36400540.37,NA,Eastern Europe,289050977,0,0,125.93121375265235,0,0,36400540.37,0.9998248861842252,0,0,125.93121375265235,0,0
South America,2022,Wheat,36400540.37,NA,Northern Europe,107439461,0,0,338.8004745295586,0,0,36400540.37,0.9998248861842252,0,0,338.8004745295586,0,0
South America,2022,Wheat,36400540.37,NA,Southern Europe,151975351,0,0,239.51608027541255,0,0,36400540.37,0.9998248861842252,0,0,239.51608027541255,0,0
South America,2022,Wheat,36400540.37,NA,Western Europe,198498297,0,0,183.37961040542328,0,0,36400540.37,0.9998248861842252,0,0,183.37961040542328,0,0
South America,2022,Wheat,36400540.37,NA,Oceania,45049350,0,0,808.0147742420257,0,0,36400540.37,0.9998248861842252,0,0,808.0147742420257,0,0
South America,2022,Wheat,36400540.37,NA,Australia and New Zealand,31332719,0,0,1161.7421510721747,0,0,36400540.37,0.9998248861842252,0,0,1161.7421510721747,0,0
South America,2022,Wheat,36400540.37,NA,Melanesia,12503827,0,0,2911.1519513185845,0,0,36400540.37,0.9998248861842252,0,0,2911.1519513185845,0,0
South America,2022,Wheat,36400540.37,NA,European Union (27),449113453,0,0,81.04976621575395,0,0,36400540.37,0.9998248861842252,0,0,81.04976621575395,0,0
South America,2022,Wheat,36400540.37,NA,Least Developed Countries (LDCs),1134811910,0,0,32.076276296747714,0,0,36400540.37,0.9998248861842252,0,0,32.076276296747714,0,0
South America,2022,Wheat,36400540.37,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,64.29725968405424,0,0,36400540.37,0.9998248861842252,0,0,64.29725968405424,0,0
South America,2022,Wheat,36400540.37,NA,Small Island Developing States (SIDS),72230332,0,0,503.95089378794495,0,0,36400540.37,0.9998248861842252,0,0,503.95089378794495,0,0
South America,2022,Wheat,36400540.37,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,35.02471233406388,0,0,36400540.37,0.9998248861842252,0,0,35.02471233406388,0,0
South America,2022,Wheat,36400540.37,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,20.44366267403949,0,0,36400540.37,0.9998248861842252,0,0,20.44366267403949,0,0
South Sudan,2022,Maize (corn),219300,SSD,South Sudan,11021177,1961563.3002404002,0,19.898056260234274,1961563.3002404007,0,219300,0.9998248861842252,0,1961563.3002404002,-158.0832337816914,-177.9812900419257,-8.944657091839492
South Sudan,2022,Rice,36515,SSD,South Sudan,11021177,1961563.3002404002,0,3.313167005665547,1961563.3002404007,0,36515,0.9998248861842252,0,1961563.3002404002,-174.66812303626014,-177.9812900419257,-53.719383821454215
South Sudan,2022,Wheat,0,SSD,South Sudan,11021177,1961563.3002404002,0,0,1961563.3002404007,0,0,0.9998248861842252,0,1961563.3002404002,-177.9812900419257,-177.9812900419257,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,8188882.680142242,0,0,43753200.16,0.9998248861842252,0,0,8188882.680142242,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Bolivia (Plurinational State of),12077154,0,0,3622.807174604216,0,0,43753200.16,0.9998248861842252,0,0,3622.8071746042156,-4.547473508864641e-13,-1.255234764009057e-16
South-eastern Asia,2022,Maize (corn),43753200.16,NA,"China, Hong Kong SAR",7465915,0,0,5860.393556583486,0,0,43753200.16,0.9998248861842252,0,0,5860.393556583486,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,"China, Macao SAR",704356,0,0,62118.020092112514,0,0,43753200.16,0.9998248861842252,0,0,62118.020092112514,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,"China, mainland",1425179569,0,0,30.700131486378332,0,0,43753200.16,0.9998248861842252,0,0,30.700131486378332,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,"China, Taiwan Province of",23420111,0,0,1868.189273739992,0,0,43753200.16,0.9998248861842252,0,0,1868.1892737399921,2.2737367544323206e-13,1.2170805101992955e-16
South-eastern Asia,2022,Maize (corn),43753200.16,NA,CÃ´te d'Ivoire,30395002,0,0,1439.4866682357842,0,0,43753200.16,0.9998248861842252,0,0,1439.4866682357842,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,CuraÃ§ao,185345,0,0,236063.5580134344,0,0,43753200.16,0.9998248861842252,0,0,236063.5580134344,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Democratic Republic of the Congo,102396968,0,0,427.2899971022579,0,0,43753200.16,0.9998248861842252,0,0,427.2899971022579,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Iran (Islamic Republic of),89524246,0,0,488.7301721591713,0,0,43753200.16,0.9998248861842252,0,0,488.7301721591713,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Micronesia (Federated States of),112114,0,0,390256.3476461459,0,0,43753200.16,0.9998248861842252,0,0,390256.3476461459,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Netherlands (Kingdom of the),17904421,0,0,2443.709302858774,0,0,43753200.16,0.9998248861842252,0,0,2443.709302858774,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,RÃ©union,871540,0,0,50202.171053537415,0,0,43753200.16,0.9998248861842252,0,0,50202.171053537415,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Saint BarthÃ©lemy,10920,0,0,4006703.3113553114,0,0,43753200.16,0.9998248861842252,0,0,4006703.3113553114,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,TÃ¼rkiye,87058473,0,0,502.5725659121083,0,0,43753200.16,0.9998248861842252,0,0,502.5725659121083,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,United States Virgin Islands,86507,0,0,505776.41300703987,0,0,43753200.16,0.9998248861842252,0,0,505776.41300703987,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Venezuela (Bolivarian Republic of),28213017,0,0,1550.8160704684649,0,0,43753200.16,0.9998248861842252,0,0,1550.8160704684649,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Wallis and Futuna Islands,11478,0,0,3811918.466631817,0,0,43753200.16,0.9998248861842252,0,0,3811918.466631817,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,World,8021406686,0,0,5.45455452799367,0,0,43753200.16,0.9998248861842252,0,0,5.45455452799367,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Eastern Africa,475299909,0,0,92.053878680629,0,0,43753200.16,0.9998248861842252,0,0,92.053878680629,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Middle Africa,199713824,0,0,219.0794772423966,0,0,43753200.16,0.9998248861842252,0,0,219.0794772423966,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Northern Africa,264719925,0,0,165.2810991088034,0,0,43753200.16,0.9998248861842252,0,0,165.2810991088034,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Southern Africa,71212991,0,0,614.3991362474861,0,0,43753200.16,0.9998248861842252,0,0,614.3991362474861,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Western Africa,435937001,0,0,100.36587869264164,0,0,43753200.16,0.9998248861842252,0,0,100.36587869264164,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Americas,1034848565,0,0,42.27980947144667,0,0,43753200.16,0.9998248861842252,0,0,42.279809471446676,7.105427357601002e-15,1.6805722273653092e-16
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Northern America,380481775,0,0,114.99420743608547,0,0,43753200.16,0.9998248861842252,0,0,114.99420743608547,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Central America,179821109,0,0,243.3151502808271,0,0,43753200.16,0.9998248861842252,0,0,243.31515028082714,2.842170943040401e-14,1.168102742373441e-16
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Caribbean,44052902,0,0,993.1967741875438,0,0,43753200.16,0.9998248861842252,0,0,993.1967741875438,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,South America,430492778,0,0,101.63515486431692,0,0,43753200.16,0.9998248861842252,0,0,101.63515486431692,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Asia,4747661033,0,0,9.215737993062405,0,0,43753200.16,0.9998248861842252,0,0,9.215737993062405,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Central Asia,79341768,0,0,551.452296349131,0,0,43753200.16,0.9998248861842252,0,0,551.452296349131,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Eastern Asia,1663264901,0,0,26.305611411444076,0,0,43753200.16,0.9998248861842252,0,0,26.305611411444076,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Southern Asia,2022467287,0,0,21.633576197368676,0,0,43753200.16,0.9998248861842252,0,0,21.633576197368676,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,South-eastern Asia,684898412,0,0,63.882758951410736,0,0,43753200.16,0.9998248861842252,0,0,63.882758951410736,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Western Asia,297688665,0,0,146.97637264757796,0,0,43753200.16,0.9998248861842252,0,0,146.97637264757796,0,0
South-eastern Asia,2022,Maize (corn),43753200.16,NA,Europe,746964086,0,0,58.574703898146986,0,0,43753200.16,0.9998248861842252,0,0,58.574703898146986,0,0
